year,ratio
-10,1.
-11,0.5422411319227005
-10,0.5566629989361981
-5,0.6992388203927101
0,0.7059383532920153
5,0.6697538756657949
10,0.6535836946729648
15,0.6536772853243055
20,0.6584143031969987
25,0.6518185168923573
30,0.6755116463285745
35,0.7003367466862147
40,0.7105057742323402
45,0.7082830824100745
50,0.7155237267525744
55,0.7083998457497099
60,0.6864098921262506
65,0.6823793241121918
70,0.6878361168431338
75,0.6822216540188238
80,0.7018227779704447
85,0.6985477151178835
90,0.6804139509090307
95,0.669292317464949
100,0.6393492209402436
105,0.6155629883295056
110,0.6247611650956728
115,0.6072665284874442
120,0.6019961777849427
125,0.58662884982523
130,0.5788117677074713
135,0.5707598134939967
140,0.5620620839425734
145,0.5461311619432411
150,0.5408882511119613
155,0.5503105690799179
160,0.5705354010952334
165,0.5688621471636652
170,0.5586738450618778
175,0.5550161777165559
180,0.5438486127074381
185,0.5476371752143878
190,0.5461492732696022
195,0.5422518411093185
200,0.5471000687326797
205,0.5548562606040582
210,0.5485429960589223
215,0.5346716301900599
220,0.49975552134850443
225,0.4723862973339892
230,0.4566869263750917
235,0.4446504706421756
240,0.4572439702556394
245,0.43545481024469485
250,0.3880588579570062
255,0.37192535323595577
260,0.37992733928900113
265,0.3728475505560917
270,0.3639499050980829
275,0.36808309027048314
280,0.36359457153332464
285,0.37001296545279366
290,0.3922479547651447
295,0.3887286409367126
300,0.4103525126511834
305,0.43976837523240736
310,0.46451999503231745
315,0.47511685431223444
320,0.47201208753080454
325,0.47394921273306817
330,0.47715268984775233
335,0.4812762668643997
340,0.49893367578656095
345,0.5256279412111329
350,0.527622050997819
